instrument,date,ritrf,rit,new_wacc,environmental_pillar_score,social_pillar_score,governance_pillar_score,esg_score,environmental_pillar_score_1,social_pillar_score_1,governance_pillar_score_1,esg_score_1,esg_combined_score,esg_combined_score_1,total_assets,debt__total,price_to_book_value_per_share,capital_adequacy__total_,weighted_average_cost_of_capital_,beta_levered,wacc_tax_rate_,wacc_cost_of_debt_,wacc_debt_weight_,wacc_equity_weight_,lnta,td_ta,d_e,beta_unlevered,rf,Year,ticker_prefix,Month,symbol,market_cap,equity_vol,asset_value,asset_vol,merton_status,distance_to_default,probability_of_default
FFBC.OQ,2020-12-31,-0.233934205,-0.229534205,-0.092391983,18.99807322,38.46674139,73.42696064,45.51320956,20.28455285,37.09129802,57.19728324,38.98830578,45.51320956,38.98830578,15973.134,942796.0,0.752967444,15.55,5.028971247,1.21787421,23.73906,2.471859065,55.21360526,44.78639474,9.678663465,0.059023858,1.23282094,0.62771817,0.004400000000000015,2020,FFBC,12,FFBC,1678255586.0,0.4568198359461908,1679194242.8104959,0.4565644771323324,converged,16.175479038746666,3.755563433823673e-59
FFBC.OQ,2021-12-31,0.3007272,0.3011272,0.257677751,17.43215031,52.93922874,82.01735979,55.78410698,18.99807322,38.46674139,73.42696064,45.51320956,55.78410698,45.51320956,16329.141,706035.0,1.01612103,14.1,1.593030929,1.103853524,19.43620673,2.025018232,15.25543661,84.74456339,9.700706582,0.043237731,0.1800167,0.964040401,0.00040000000000001146,2021,FFBC,12,FFBC,2295358471.2,0.2615465890840049,2296064223.842476,0.2614661962126828,converged,30.80038654144138,1.2946969701117338e-208
FFBC.OQ,2022-12-31,0.045279287,0.059479287,0.055141688,21.57114738,54.25952279,85.68813415,58.57798714,17.43215031,52.93922874,82.01735979,55.78410698,58.57798714,55.78410698,17003.316,1633828.0,1.126306329,13.64,7.923367042,1.064294457,18.44134,4.804183197,21.37062335,78.62937665,9.741163663,0.096088786,0.271789301,0.87118162,0.014199999999999997,2022,FFBC,12,FFBC,2299211328.77,0.3501085406873437,2300822120.358013,0.3498634318250703,converged,20.588301572144125,1.7470190792785162e-94
FFBC.OQ,2023-12-31,0.029289572,0.078789572,0.070847558,14.10463592,57.86784009,80.70200015,57.76492484,21.57114738,54.25952279,85.68813415,58.57798714,57.76492484,58.57798714,17532.9,1281929.0,0.996309722,13.61,7.105354105,1.078275353,15.50938,5.256203588,23.10096146,76.89903854,9.771834395,0.073115628,0.300406376,0.859995432,0.0495,2023,FFBC,12,FFBC,2259604545.0,0.3372866831110863,2260824563.4416656,0.3371046716537748,converged,22.152760700687207,4.9059252328778e-109
FRME.OQ,2016-12-31,0.315460564,0.317460564,0.247880747,21.15270351,14.01102426,60.28583618,28.65236906,18.2821119,19.31591451,42.85334967,25.00789948,28.65236906,25.00789948,7211.611,694197.0,1.708606064,14.21,6.824106329,1.096406459,26.01617,1.966582327,22.96113388,77.03004352,8.883447645,0.096261016,0.29808024,0.898302705,0.0020000000000000018,2016,FRME,12,FRME,2195258550.0,0.282053135199934,2195951359.993469,0.28196414906197775,converged,28.44907157917548,2.501833512726067e-178
FRME.OQ,2017-12-31,0.221395481,0.229395481,0.196621201,22.15799615,18.07911711,63.43056509,31.80224552,21.15270351,14.01102426,60.28583618,28.65236906,31.80224552,28.65236906,9367.478,834387.0,1.586384722,13.69,6.263330923,0.911334077,26.01617,2.116928839,15.32878465,84.66619666,9.144999182,0.089072747,0.181049643,0.803682807,0.008000000000000007,2017,FRME,12,FRME,2452392420.0,0.1391652270802197,2453220158.533326,0.1391182714816611,converged,57.393883022440534,0.0
FRME.OQ,2018-12-31,-0.304087105,-0.285987105,-0.244666976,21.58687943,13.29085581,30.58072396,17.60132511,22.15799615,18.07911711,63.43056509,31.80224552,17.60132511,31.80224552,9884.716,670961.0,1.20103374,14.61,8.094605821,0.992587589,25.40861,2.758973447,13.4738253,86.52132426,9.198745005,0.067878632,0.155728376,0.889287938,0.018100000000000005,2018,FRME,12,FRME,1998180890.0000002,0.2321889845838869,1998839815.8525531,0.23211244252013674,converged,34.42524788982646,5.284125948397306e-260
FRME.OQ,2019-12-31,0.070588003,0.091988003,0.081550933,20.28455285,14.24998759,41.24482649,21.91613138,21.58687943,13.29085581,30.58072396,17.60132511,21.91613138,17.60132511,12457.254,732703.0,1.289122598,14.29,7.346524679,1.093677887,25.40861,1.991803942,13.52553331,86.469347,9.430058383,0.058817377,0.156419977,0.979404991,0.021400000000000002,2019,FRME,12,FRME,2424988130.0,0.2643533883187196,2425705319.7397194,0.26427522897421546,converged,30.61721596475083,3.6110822114303444e-206
FRME.OQ,2020-12-31,-0.195699943,-0.191299943,-0.143674929,18.99807322,11.68891147,49.80871841,23.72883872,20.28455285,14.24998759,41.24482649,21.91613138,23.72883872,21.91613138,14067.21,684912.0,1.075560618,14.36,7.099320832,1.334666338,24.25558,1.353694387,23.62171862,76.37063289,9.551601836,0.048688546,0.309303691,1.081331649,0.004399999999999987,2020,FRME,12,FRME,2181264870.0,0.4809659253304617,2181946775.007436,0.4808156131979342,converged,16.545315177282834,8.652833648871548e-62
FRME.OQ,2021-12-31,0.269175359,0.269575359,0.239104257,19.0205481,15.08951085,43.09196318,23.22623341,18.99807322,11.68891147,49.80871841,23.72883872,23.22623341,23.72883872,15453.149,634250.0,1.169895577,13.92,1.523586372,1.217614355,15.41369,1.585870101,11.8901137,88.10496729,9.64556808,0.041043415,0.134953954,1.092861416,0.00040000000000001146,2021,FRME,12,FRME,2237362116.79,0.2052160000021445,2237996113.1407337,0.20515786487229834,converged,39.715773816079114,0.0
FRME.OQ,2022-12-31,0.01101076,0.02521076,0.028131974,17.26625006,15.75208013,34.68449677,20.49708092,19.0205481,15.08951085,43.09196318,23.22623341,20.49708092,23.22623341,18002.199,1313945.0,1.210414112,13.08,8.155755427,1.102156124,15.13275,4.955320093,18.66553592,80.45091734,9.798249196,0.072988028,0.232011474,0.920840927,0.014199999999999999,2022,FRME,12,FRME,2432502667.13,0.310752577036099,2433798085.9581213,0.3105871751724478,converged,24.11606999339275,8.478486597160662e-129
FRME.OQ,2023-12-31,0.005382462,0.054882462,0.052599363,16.18572488,24.81612737,36.5550897,25.77806438,17.26625006,15.75208013,34.68449677,20.49708092,25.77806438,20.49708092,18405.887,1028776.0000000001,0.991387717,13.67,7.378158382,1.111835094,14.64305,5.231661046,15.57626457,83.16618038,9.820425838,0.055893856,0.187290849,0.958589464,0.0495,2023,FRME,12,FRME,2203446443.7599998,0.4112436473249604,2204425535.185767,0.4110609942379931,converged,18.57356211395963,2.62975745402638e-77
TRMK.OQ,2016-12-31,0.25965853,0.26165853,0.17361368,21.15270351,32.59548986,54.33304892,35.72726058,18.2821119,24.38857123,41.17851307,26.92099604,35.72726058,26.92099604,13352.333,1622500.0,1.585941024,13.59,5.806078961,1.024189042,23.98553,2.073334854,35.8054088,64.1945912,9.499446405,0.121514345,0.557763639,0.719243437,0.0020000000000000018,2016,TRMK,12,TRMK,2156026440.0,0.2429043547217896,2157645698.242839,0.24272206117895473,converged,29.52079323913673,7.787684015822581e-192
TRMK.OQ,2017-12-31,0.15121811,0.15921811,0.09353993,22.15799615,37.61979305,49.25417525,36.39092044,21.15270351,32.59548986,54.33304892,35.72726058,36.39092044,35.72726058,13797.953,1503678.0,1.373283185,13.1,5.403405009,1.128793637,23.76998,2.253040866,46.23818036,53.76181964,9.532275527,0.108978339,0.86005609,0.681794738,0.008000000000000007,2017,TRMK,12,TRMK,1926816336.0,0.2110478012518205,1928308032.565639,0.21088453932738815,converged,33.868049321170616,9.843196491897597e-252
TRMK.OQ,2018-12-31,-0.240501074,-0.222401074,-0.162261715,21.58687943,37.85885211,59.15944926,40.07539238,22.15799615,37.61979305,49.25417525,36.39092044,40.07539238,36.39092044,13286.46,192212.0,1.176077364,13.07,7.567832292,1.012511771,23.38299,2.999058918,24.50876678,75.49123322,9.494500751,0.014466758,0.324657126,0.810825053,0.018100000000000005,2018,TRMK,12,TRMK,1719378168.0,0.1917377929689223,1719566932.2589827,0.1917167450866205,converged,47.45911185108763,0.0
TRMK.OQ,2019-12-31,0.026042838,0.047442838,0.041169714,20.28455285,42.40150194,43.21553645,36.58873808,21.58687943,37.85885211,59.15944926,40.07539238,36.58873808,40.07539238,13497.877,403272.0,1.334101983,13.25,6.958591198,1.088647477,22.26596,1.857546773,19.00752304,80.99247696,9.510287693,0.029876698,0.234682575,0.920687983,0.021400000000000002,2019,TRMK,12,TRMK,2087081975.9999998,0.2554342439200827,2087476709.6652312,0.2553859423055759,converged,33.44210820489017,1.675984344705176e-245
TRMK.OQ,2020-12-31,-0.205013001,-0.200613001,-0.153408755,18.99807322,36.73263734,32.28027786,29.84028815,20.28455285,42.40150194,43.21553645,36.58873808,29.84028815,36.58873808,16551.84,517548.0,0.994834813,14.12,5.724686663,1.025949932,20.56821,1.192588318,22.46901699,77.53098301,9.714252553,0.031268306,0.289806941,0.833970817,0.004399999999999987,2020,TRMK,12,TRMK,1651643256.0,0.3572508922267411,1652158531.7913256,0.3571394726912613,converged,22.425739041727713,1.1039923496398784e-111
TRMK.OQ,2021-12-31,0.212156412,0.212556412,0.177863089,18.48795725,37.7513373,30.11935701,29.71966802,18.99807322,36.73263734,32.28027786,29.84028815,29.71966802,29.84028815,17595.636,514500.0,1.149200872,13.55,1.540239586,0.941157747,15.67957,1.658207434,17.47120175,82.52879825,9.775406196,0.029240205,0.211698245,0.798603188,0.00040000000000001146,2021,TRMK,12,TRMK,2001116120.3400002,0.2046900980778777,2001630414.5811553,0.20463750548260806,converged,40.294367274797686,0.0
TRMK.OQ,2022-12-31,0.047693322,0.061893322,0.054981536,18.32180562,37.06334308,22.7150838,26.91047867,18.48795725,37.7513373,30.11935701,29.71966802,26.91047867,29.71966802,18015.478,1685387.0,1.426507181,11.91,6.834917017,0.858289017,15.67957,4.913353068,33.77580704,66.22419296,9.798986556,0.093552167,0.510022177,0.60017991,0.014199999999999997,2022,TRMK,12,TRMK,2128731018.2599998,0.2645571502528773,2130392641.8838735,0.26435080593771687,converged,26.938921824137545,3.8457799073942195e-160
PPBI.OQ,2017-12-31,0.25655501,0.26455501,0.20571651,22.15799615,31.95031725,83.72569206,45.9886065,21.15270351,28.94828433,49.42974972,32.15305893,45.9886065,32.15305893,8024.501,641410.0,1.489378388,12.57,5.499557974,0.814480839,38.60345,2.143120868,23.40461635,76.59538365,8.990254765,0.07993145,0.305561709,0.685818337,0.008000000000000007,2017,PPBI,12,PPBI,3880988160.0,0.2043526334850574,3881624459.1904964,0.20431913477424724,converged,42.55706288197677,0.0
PPBI.OQ,2018-12-31,-0.369135224,-0.351035224,-0.333908763,21.58687943,28.55338155,67.28514324,38.38512881,22.15799615,31.95031725,83.72569206,45.9886065,38.38512881,45.9886065,11487.387,777994.0,0.809519874,12.39,9.549728532,1.141727374,38.31962,3.097672485,4.627000155,95.37299984,9.34900493,0.067725933,0.048514781,1.108554866,0.018100000000000005,2018,PPBI,12,PPBI,2476070446.08,0.3064972062864683,2476834485.0624905,0.30640265987449533,converged,26.229967395680315,6.049950202320375e-152
PPBI.OQ,2019-12-31,0.026787208,0.048187208,0.044457803,22.06022092,38.57025006,55.77523082,39.46562332,21.58687943,28.55338155,67.28514324,38.38512881,39.46562332,38.38512881,11776.012,732171.0,0.964027016,13.81,8.169657632,1.216994639,37.34653,2.036089913,10.52600416,89.47399584,9.37381986,0.062174784,0.117643166,1.133450786,0.021400000000000002,2019,PPBI,12,PPBI,3163490473.9199996,0.2759814854274987,3164207142.923566,0.2759189777068538,converged,30.279661839437082,1.0619858715477348e-201
PPBI.OQ,2020-12-31,-0.141745535,-0.137345535,-0.105567279,34.24138984,50.82907389,77.77582317,55.40555458,22.06022092,38.57025006,55.77523082,39.46562332,55.40555458,39.46562332,19736.544,532511.0,1.077733868,16.31,7.516805649,1.33665541,35.69835,2.315401463,20.87461905,79.12538095,9.890227222,0.026980965,0.26381698,1.142793448,0.004400000000000015,2020,PPBI,12,PPBI,3039783976.3199997,0.5003954179874144,3040314149.4187546,0.5003081585213667,converged,17.047720649782164,1.8171595077944258e-65
PPBI.OQ,2021-12-31,0.187995578,0.188395578,0.174936706,31.02280013,46.70294477,81.67259569,54.52384863,34.24138984,50.82907389,77.77582317,55.40555458,54.52384863,55.40555458,21094.429,888567.0,1.309080486,14.62,1.561661478,1.255772471,25.78395966,2.110704187,7.791820972,92.20817903,9.956764256,0.042123302,0.084502493,1.181665051,0.00040000000000001146,2021,PPBI,12,PPBI,3778413406.29,0.2921440027691598,3779301617.9342766,0.29207534307199423,converged,28.462470163250686,1.7079385707265308e-178
PPBI.OQ,2022-12-31,-0.050046022,-0.035846022,-0.02893475,27.05316423,36.2268187,81.35513149,48.86329538,31.02280013,46.70294477,81.67259569,54.52384863,48.86329538,54.52384863,21688.017,1331204.0,1.071647561,15.53,8.954992398,1.214538848,26.04783912,4.392018835,10.11515005,89.88484995,9.984515175,0.061379701,0.112534538,1.121228298,0.014200000000000004,2022,PPBI,12,PPBI,2998886745.6,0.3469568110035387,3000199180.0821667,0.3468050350529351,converged,22.12889814468413,8.329920377004095e-109
TOWN.OQ,2016-12-31,0.281564506,0.283564506,0.277867216,21.15270351,15.23574208,6.443401593,9.876552643,18.2821119,13.8894842,6.962826797,9.395801809,9.876552643,9.395801809,7973.915,719258.0,1.932713906,12.44,7.683322349,1.010688252,27.94896,1.448946414,2.085966678,97.91403332,8.983930868,0.090201363,0.021304062,0.995408925,0.0020000000000000018,2016,TOWN,12,TOWN,2506953708.0,0.3464037325230682,2507671528.9215584,0.3463045744620829,converged,23.38600828820755,2.9659808817135112e-121
TOWN.OQ,2017-12-31,0.175510922,0.183510922,0.164798281,22.15799615,18.5671714,15.61313201,14.83004453,21.15270351,15.23574208,6.443401593,9.876552643,14.83004453,9.876552643,8522.176,798969.0,1.702416623,16.48,6.899802224,0.993167163,28.43836,2.819220591,11.45652339,88.54347661,9.050426986,0.09375176,0.129388678,0.909000398,0.00799999999999998,2017,TOWN,12,TOWN,2318460948.0,0.1858571770365607,2319253550.7469664,0.18579366051893026,converged,42.86569377878326,0.0
TOWN.OQ,2018-12-31,-0.258035974,-0.239935974,-0.209093102,21.58687943,13.89569452,19.11170331,13.77247767,22.15799615,18.5671714,15.61313201,14.83004453,13.77247767,14.83004453,11163.03,1094332.0,1.137678975,14.83,8.966985132,1.114888235,28.80572,3.456943537,11.65873062,88.34126938,9.320362704,0.098031807,0.131973773,1.019132784,0.018100000000000005,2018,TOWN,12,TOWN,1805760640.8,0.2176880285549846,1806835343.5712123,0.21755854806392966,converged,34.03048162677376,3.946057282349155e-254
TOWN.OQ,2019-12-31,0.053899317,0.075299317,0.067844408,20.28455285,11.00257099,11.76483073,9.692614273,21.58687943,13.89569452,19.11170331,13.77247767,9.692614273,13.77247767,11947.663,772536.0,1.231819591,14.58,7.431992749,1.092287585,28.80572,2.269803716,12.6056098,87.3943902,9.388290973,0.064660009,0.144238203,0.990566912,0.021400000000000002,2019,TOWN,12,TOWN,2097547433.28,0.2020066206346752,2098303612.649763,0.20193382219018427,converged,39.16120857355262,0.0
TOWN.OQ,2020-12-31,-0.218223618,-0.213823618,-0.166663455,20.0319078,22.09353575,11.2141347,15.14435441,20.28455285,11.00257099,11.76483073,9.692614273,15.14435441,9.692614273,14626.444,955731.0,0.965694179,15.42,6.804678889,1.181921634,28.43836,2.291826911,20.48444097,79.51555903,9.590586402,0.065342677,0.257615506,0.997946351,0.004400000000000015,2020,TOWN,12,TOWN,1770324001.92,0.4038244015888448,1771275536.941523,0.40360746579734597,converged,18.452791716108717,2.475979932350429e-76
TOWN.OQ,2021-12-31,0.257844484,0.258244484,0.227209689,18.48795725,21.98896535,10.28684185,14.76182608,20.0319078,22.09353575,11.2141347,15.14435441,14.76182608,15.14435441,16361.387,481816.0,1.208903365,15.56,1.573586875,1.059579642,19.49465,1.970746716,12.8042469,87.1957531,9.702679387,0.029448359,0.146844846,0.947560925,0.00040000000000001146,2021,TOWN,12,TOWN,2296087086.15,0.2573686947839164,2296568709.462141,0.2573147208870096,converged,32.78731563123901,4.464425184506107e-236
HOPE.OQ,2017-12-31,0.229223135,0.237223135,0.228263395,22.15799615,46.21303466,55.25394647,42.81308592,21.15270351,46.81510826,32.54124005,34.93514011,42.81308592,34.93514011,14206.717,1328446.0,1.28255444,13.82,8.924484722,1.343326673,39.53267,2.440026679,4.027411568,95.97258843,9.56147016,0.093508303,0.041964186,1.310083791,0.008000000000000007,2017,HOPE,12,HOPE,2337022000.0,0.2165718092648122,2338339860.8291388,0.2164497519416343,converged,34.45493165448003,1.8993946957250315e-260
HOPE.OQ,2018-12-31,-0.350956766,-0.332856766,-0.288763993,21.58687943,40.4615889,33.67532756,32.19206602,22.15799615,46.21303466,55.25394647,42.81308592,32.19206602,42.81308592,15305.952,1117752.0,0.789165971,12.94,10.79483411,1.437537773,39.52103,4.197560452,12.30805654,87.69194346,9.635997051,0.073027277,0.140355614,1.325059282,0.01809999999999995,2018,HOPE,12,HOPE,1518744160.0,0.2748873827563568,1519841862.6824841,0.274688845905364,converged,26.194784285949705,1.5235394258504722e-151
HOPE.OQ,2019-12-31,0.036811142,0.058211142,0.051681794,20.28455285,34.12088428,16.81205561,22.97629862,21.58687943,40.4615889,33.67532756,32.19206602,22.97629862,32.19206602,15667.44,927493.0,0.917844859,13.23,9.436261679,1.526245718,39.52103,2.02813081,14.21116138,85.78883862,9.659339953,0.059198759,0.165652801,1.387262659,0.021400000000000002,2019,HOPE,12,HOPE,1902912160.0,0.3032354082914029,1903820015.5202599,0.30309080746931716,converged,25.082765649042717,3.83457618526627e-139
HOPE.OQ,2020-12-31,-0.248193028,-0.243793028,-0.180028846,18.99807322,31.44082306,27.6432095,25.54620366,20.28455285,34.12088428,16.81205561,22.97629862,25.54620366,22.97629862,17106.664,558743.0,0.654813361,12.87,8.643756653,1.64811014,37.51943,2.249827231,24.7291693,75.2708307,9.747223374,0.0326623,0.328535889,1.367418621,0.004400000000000015,2020,HOPE,12,HOPE,1397090960.0,0.517954984011708,1397647249.931509,0.5177488281719365,converged,14.862378983812613,2.8917199468123326e-50
HOPE.OQ,2021-12-31,0.27228318,0.27268318,0.233342207,17.43215031,33.34952573,25.58979743,25.75369184,18.99807322,31.44082306,27.6432095,25.54620366,25.75369184,25.54620366,17889.061,621563.0,0.843434901,12.42,1.608554294,1.493463892,25.30769549,2.12424914,15.31869904,84.68130096,9.791944688,0.034745423,0.180898249,1.315691509,0.00040000000000001146,2021,HOPE,12,HOPE,1765294908.92,0.2529735757023909,1765916223.3445191,0.25288457027339695,converged,31.32009056699162,1.2430192493112189e-215
HOPE.OQ,2022-12-31,0.033009015,0.047209015,0.044679417,15.8938172,31.0697752,31.28133104,26.67188767,17.43215031,33.34952573,25.58979743,25.75369184,26.67188767,25.75369184,19164.491,1188713.0,0.758041104,11.97,8.551589434,1.207590985,25.61834,4.417526787,17.6269762,82.3730238,9.860814419,0.06202685,0.21398967,1.041772954,0.014199999999999997,2022,HOPE,12,HOPE,1530733627.29,0.2769967299444277,1531905579.8461823,0.2767848193476098,converged,25.78642718158302,6.295343186846647e-147
HOPE.OQ,2023-12-31,-0.036396352,0.013103648,0.015255849,15.2370401,27.08799477,42.62549611,28.97331844,15.8938172,31.0697752,31.28133104,26.67188767,28.97331844,26.67188767,19131.522,1903995.0,0.684094927,13.92,7.762892737,1.19000058,25.61834,4.898032311,9.225540811,90.77445919,9.85909262,0.099521355,0.10163146,1.106364752,0.0495,2023,HOPE,12,HOPE,1451131574.88,0.5198200698752536,1452943616.7425668,0.5191717751191769,converged,12.620337228922555,8.156062687359404e-37
CBU.N,2016-12-31,0.163759154,0.165759154,0.159174028,21.15270351,28.51426153,66.57423208,38.10979727,18.2821119,29.64382078,44.16053922,30.60112922,38.10979727,30.60112922,8666.437,248370.0,2.291785221,19.1,7.655777241,1.021593708,29.34983,3.102248965,4.57803647,95.42196353,9.067213028,0.028658836,0.047976758,0.98810136,0.0020000000000000018,2016,CBU,12,CBU,3265694185.0,0.2351035664933451,3265942058.7564096,0.23508572294223024,converged,40.23428762434502,0.0
CBU.N,2017-12-31,0.140559433,0.148559433,0.130631208,22.15799615,33.30641096,47.78883551,33.72396062,21.15270351,28.51426153,66.57423208,38.10979727,33.72396062,38.10979727,10746.198,485896.0,1.666293123,17.45,7.144441189,1.087679007,29.56049,2.283915171,13.53363196,86.46636804,9.282307297,0.04521562,0.156519029,0.979669259,0.00799999999999998,2017,CBU,12,CBU,2840768125.0,0.1524594861423134,2841250149.3392925,0.1524336210550466,converged,56.878148226457505,0.0
